placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold,Date:Count_Household_MarriedCoupleFamilyHousehold,Value:Count_Household_MarriedCoupleFamilyHousehold,Source:Count_Household_MarriedCoupleFamilyHousehold,Date:Count_Household_NonfamilyHousehold,Value:Count_Household_NonfamilyHousehold,Source:Count_Household_NonfamilyHousehold,Date:Count_Household_OtherFamilyHousehold,Value:Count_Household_OtherFamilyHousehold,Source:Count_Household_OtherFamilyHousehold
geoId/38089,Stark County,2022,8208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38091,Steele County,2022,457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38093,Stutsman County,2022,4942,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38095,Towner County,2022,589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,96,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38097,Traill County,2022,2101,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38099,Walsh County,2022,2693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38101,Ward County,2022,16729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38103,Wells County,2022,1002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38105,Williams County,2022,9538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6061,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39001,Adams County,2022,7113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5360,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3062,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39003,Allen County,2022,24669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17260,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39005,Ashland County,2022,13681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39007,Ashtabula County,2022,23924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39009,Athens County,2022,11424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11158,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2743,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39011,Auglaize County,2022,12599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2282,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39013,Belmont County,2022,16434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9540,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39015,Brown County,2022,11579,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39017,Butler County,2022,97274,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23514,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39019,Carroll County,2022,7381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39021,Champaign County,2022,10736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39023,Clark County,2022,35050,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39025,Clermont County,2022,55359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39027,Clinton County,2022,11150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39029,Columbiana County,2022,25801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19073,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39031,Coshocton County,2022,9935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7748,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39033,Crawford County,2022,11537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39035,Cuyahoga County,2022,297466,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,191561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,254955,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,105905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39037,Darke County,2022,13824,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39039,Defiance County,2022,10323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39041,Delaware County,2022,59851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39043,Erie County,2022,20436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14342,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39045,Fairfield County,2022,42045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16678,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39047,Fayette County,2022,7485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39049,Franklin County,2022,311874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,210897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,230492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39051,Fulton County,2022,11558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39053,Gallia County,2022,7613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39055,Geauga County,2022,26026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39057,Greene County,2022,42764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39059,Guernsey County,2022,10134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6031,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39061,Hamilton County,2022,198214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,135048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,150277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39063,Hancock County,2022,19218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14768,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39065,Hardin County,2022,7639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39067,Harrison County,2022,3701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39069,Henry County,2022,7362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3817,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39071,Highland County,2022,11604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2789,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39073,Hocking County,2022,8194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2309,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39075,Holmes County,2022,10552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2762,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39077,Huron County,2022,14682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8414,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4003,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
